end_date,p_mm,start_date
1988-05-19,100.3406257272485,1988-05-17
1988-05-20,86.34156951793143,1988-05-18
1988-08-19,64.2079722417759,1988-08-17
1988-08-20,93.8117894226292,1988-08-18
1988-08-21,79.86555355080223,1988-08-19
1988-11-21,64.81905148718016,1988-11-19
1989-03-06,92.85086686553277,1989-03-04
1989-03-07,109.23906934531868,1989-03-05
1989-03-08,73.55959627383538,1989-03-06
1989-07-20,70.91712634911147,1989-07-18
1989-07-21,85.37981267622821,1989-07-19
1989-10-18,62.80397926177842,1989-10-16
1989-10-19,64.08739914847746,1989-10-17
1990-05-26,80.52429022760865,1990-05-24
1990-05-27,90.87315071167158,1990-05-25
1990-05-28,70.86149992831994,1990-05-26
1990-07-01,76.33875413336648,1990-06-29
1990-07-02,72.04720267535076,1990-06-30
1990-07-12,94.22118109773137,1990-07-10
1990-07-13,103.07605798418516,1990-07-11
1990-07-14,92.11272392129231,1990-07-12
1990-08-22,83.29952374605762,1990-08-20
1990-08-23,109.03628056948037,1990-08-21
1990-08-24,94.29566815684402,1990-08-22
1990-10-12,77.31368441775274,1990-10-10
1990-10-23,75.33545445712545,1990-10-21
1990-10-24,76.27576247609292,1990-10-22
1991-04-14,64.18020738637607,1991-04-12
1991-04-15,70.97843758912789,1991-04-13
1991-11-23,67.99446148957728,1991-11-21
1991-12-03,76.22136334287185,1991-12-01
1991-12-04,70.90975782823412,1991-12-02
1992-07-24,64.3825290272971,1992-07-22
1992-07-25,75.7325206245926,1992-07-23
1992-07-26,83.88417208008022,1992-07-24
1992-07-27,67.97927354833323,1992-07-25
1992-12-10,69.76726507918146,1992-12-08
1992-12-11,114.93458560712313,1992-12-09
1992-12-12,113.85913121288296,1992-12-10
1993-03-04,71.08269890133768,1993-03-02
1993-03-05,99.75668913256405,1993-03-03
1993-03-06,85.72462936883183,1993-03-04
1993-03-14,69.84374709550588,1993-03-12
1993-04-16,92.66700873080063,1993-04-14
1993-04-17,113.10030679170403,1993-04-15
1993-04-18,77.6897352088386,1993-04-16
1993-06-09,64.31321266548296,1993-06-07
1993-11-28,93.70101032778648,1993-11-26
1993-11-29,90.25646249218693,1993-11-27
1994-02-08,65.98826603714345,1994-02-06
1994-02-09,109.98086785513358,1994-02-07
1994-02-10,122.20366325048384,1994-02-08
1994-02-11,73.5267167798374,1994-02-09
1994-02-23,62.980798399362286,1994-02-21
1994-02-24,67.17903045934774,1994-02-22
1994-03-03,64.69391456984218,1994-03-01
1994-03-10,70.91228689611197,1994-03-08
1994-03-28,64.32743367606673,1994-03-26
1994-04-12,64.42855943785119,1994-04-10
1994-04-13,63.85319301067085,1994-04-11
1994-05-08,67.17132397811892,1994-05-06
1994-08-17,76.30180602999546,1994-08-15
1994-08-18,95.31740465574894,1994-08-16
1994-08-19,81.88675520582726,1994-08-17
1995-06-27,101.86773634198615,1995-06-25
1995-06-28,109.03174952486685,1995-06-26
1995-06-29,86.63828732631933,1995-06-27
1995-08-06,111.53915548565661,1995-08-04
1995-08-07,118.89176577485718,1995-08-05
1995-08-08,62.452896222971994,1995-08-06
1995-10-21,73.36713462431166,1995-10-19
1995-10-22,73.26089129633911,1995-10-20
1995-11-15,65.82133248563915,1995-11-13
1996-01-08,83.13141679415489,1996-01-06
1996-01-09,78.38149857073316,1996-01-07
1996-01-19,77.31757212129642,1996-01-17
1996-01-20,83.43848881461888,1996-01-18
1996-03-20,67.0284280452617,1996-03-18
1996-03-21,69.05613482342766,1996-03-19
1996-05-29,69.57995441825855,1996-05-27
1996-07-19,114.02857530327822,1996-07-17
1996-07-20,132.90643542630875,1996-07-18
1996-07-21,88.82721895341307,1996-07-19
1996-07-30,81.48644856144925,1996-07-28
1996-07-31,107.9868518540832,1996-07-29
1996-08-01,88.55673576956993,1996-07-30
1996-08-13,69.72225596509945,1996-08-11
1996-08-14,74.75682907772607,1996-08-12
1996-09-06,151.19675859943527,1996-09-04
1996-09-07,211.52426868928148,1996-09-05
1996-09-08,207.8380730018161,1996-09-06
1996-09-09,71.8272854104863,1996-09-07
1996-09-17,70.72979873568545,1996-09-15
1996-09-18,73.00313380407796,1996-09-16
1996-11-08,65.66720465099631,1996-11-06
1996-11-09,83.5822755002566,1996-11-07
1996-11-10,65.32579455063683,1996-11-08
1996-12-01,67.9980753836243,1996-11-29
1996-12-02,83.88893915270717,1996-11-30
1997-03-03,70.49551120729006,1997-03-01
1997-06-03,70.13391247286349,1997-06-01
1997-09-29,74.42377147341838,1997-09-27
1997-09-30,75.26679736702363,1997-09-28
1997-11-02,68.6592989601775,1997-10-31
1997-11-03,69.39198344982493,1997-11-01
1997-11-07,90.40820882735979,1997-11-05
1997-11-08,111.35751929494901,1997-11-06
1997-11-09,76.96917737199402,1997-11-07
1998-01-08,67.15724891467207,1998-01-06
1998-01-09,71.05224915035008,1998-01-07
1998-02-05,84.54588721536669,1998-02-03
1998-02-06,78.29692151121823,1998-02-04
1998-04-10,66.90136350377735,1998-04-08
1998-04-19,78.90282193779636,1998-04-17
1998-04-20,97.46883271962517,1998-04-18
1998-04-21,74.69468153391236,1998-04-19
1999-04-10,69.74771976095606,1999-04-08
1999-04-11,86.84027057809098,1999-04-09
1999-09-06,79.51324381315598,1999-09-04
1999-09-07,70.69728073725325,1999-09-05
2000-02-19,92.71833966699732,2000-02-17
2000-02-20,87.52649763641682,2000-02-18
2000-06-07,62.40022400372089,2000-06-05
2000-08-06,64.97447340426811,2000-08-04
2000-08-07,82.32740871699801,2000-08-05
2000-08-08,78.56819130802485,2000-08-06
2000-09-12,81.50717446260356,2000-09-10
2000-09-13,72.35384192404598,2000-09-11
2000-09-26,84.50208999242018,2000-09-24
2000-09-27,78.89341360145532,2000-09-25
2001-05-23,63.58229141574432,2001-05-21
2001-06-07,86.88330392264417,2001-06-05
2001-06-08,81.4731294109296,2001-06-06
2001-06-23,77.22342884280876,2001-06-21
2001-06-24,64.83748060632938,2001-06-22
2002-03-20,69.90070192822327,2002-03-18
2002-03-21,67.51768444056448,2002-03-19
2002-04-29,67.72460059916207,2002-04-27
2002-07-27,70.55760768534076,2002-07-25
2002-09-27,79.49852920122089,2002-09-25
2002-09-28,82.5408668504695,2002-09-26
2003-02-16,76.83601895560219,2003-02-14
2003-02-17,109.39196467776647,2003-02-15
2003-02-18,95.06045262356292,2003-02-16
2003-05-10,83.91413128972087,2003-05-08
2003-05-11,80.72153995168614,2003-05-09
2003-07-09,63.608561035592345,2003-07-07
2003-07-10,68.61954096819736,2003-07-08
2003-08-28,68.93201386225272,2003-08-26
2003-09-18,79.27573008686156,2003-09-16
2003-09-19,141.77333804237418,2003-09-17
2003-09-20,143.621088002345,2003-09-18
2003-09-21,66.32203804262703,2003-09-19
2003-11-20,66.0777470496572,2003-11-18
2004-02-06,85.69668538963995,2004-02-04
2004-02-07,87.12170903308687,2004-02-05
2004-04-02,63.67161519705958,2004-03-31
2004-04-13,64.30862571517632,2004-04-11
2004-04-14,71.27922305056339,2004-04-12
2004-06-12,78.53548529795663,2004-06-10
2004-06-13,84.17558928768418,2004-06-11
2004-09-08,115.23246735606665,2004-09-06
2004-09-09,161.8903605339416,2004-09-07
2004-09-10,139.851765535916,2004-09-08
2004-09-18,79.8623013135325,2004-09-16
2004-09-19,67.59019369866171,2004-09-17
2005-01-05,62.84188100652393,2005-01-03
2005-01-06,73.79986975927524,2005-01-04
2005-01-07,62.795114581181984,2005-01-05
2005-03-29,87.57894655778436,2005-03-27
2005-03-30,77.61050311232628,2005-03-28
2005-07-08,82.3533923051996,2005-07-06
2005-07-09,79.34372781833935,2005-07-07
2005-10-08,71.06711688404664,2005-10-06
2005-10-09,63.03907864319043,2005-10-07
2005-10-25,65.85193250144482,2005-10-23
2005-10-26,66.73081796289208,2005-10-24
2005-11-30,65.41768931541388,2005-11-28
2005-12-01,63.00435707534263,2005-11-29
2006-04-22,75.66529995183635,2006-04-20
2006-04-23,90.03763071670735,2006-04-21
2006-05-15,63.74082497961602,2006-05-13
2006-05-16,68.30976528470973,2006-05-14
2006-06-26,63.184514730877005,2006-06-24
2006-06-27,77.09485067793102,2006-06-25
2006-09-02,76.17745155391258,2006-08-31
2006-09-03,77.87519065767196,2006-09-01
2007-04-15,66.26634342205536,2007-04-13
2007-04-16,78.5825244046936,2007-04-14
2007-08-20,88.99958854281678,2007-08-18
2007-08-21,126.21695704818183,2007-08-19
2007-08-22,109.14241768295688,2007-08-20
2007-10-25,69.42576900193313,2007-10-23
2007-10-26,67.97440944686215,2007-10-24
2008-04-21,78.94588973876122,2008-04-19
2008-04-22,63.4513456552016,2008-04-20
2008-05-11,78.05209368462043,2008-05-09
2008-05-12,75.67613576079181,2008-05-10
2008-08-02,68.99197986238474,2008-07-31
2008-08-28,68.76175579310451,2008-08-26
2008-08-29,86.44545738601691,2008-08-27
2008-12-11,67.46969580775726,2008-12-09
2008-12-12,90.09492339057329,2008-12-10
2008-12-13,75.49916688569958,2008-12-11
2009-05-04,91.09685057939802,2009-05-02
2009-05-05,102.03113830630426,2009-05-03
2009-05-06,84.58115916500063,2009-05-04
2009-06-05,78.59594331433588,2009-06-03
2009-06-06,70.83134518453888,2009-06-04
2009-06-18,83.07696122783358,2009-06-16
2009-06-19,83.20345401880596,2009-06-17
2009-08-01,62.79760781232939,2009-07-30
2009-10-24,74.03398518202889,2009-10-22
2009-10-25,78.31944297230386,2009-10-23
2009-12-09,72.27538544538334,2009-12-07
2009-12-10,73.5216018617443,2009-12-08
2010-02-06,92.97310065200867,2010-02-04
2010-02-07,93.61127066813619,2010-02-05
2010-03-13,76.56091164847828,2010-03-11
2010-03-14,78.46425133347343,2010-03-12
2010-07-14,64.62897067059326,2010-07-12
2010-09-30,76.26027313437693,2010-09-28
2010-10-01,100.84031019512574,2010-09-29
2010-10-02,90.14855865483722,2010-09-30
2010-12-01,93.58206893085816,2010-11-29
2010-12-02,92.4987426255959,2010-11-30
2011-03-10,63.679906429136416,2011-03-08
2011-03-11,77.21093548986875,2011-03-09
2011-05-17,68.82498872557109,2011-05-15
2011-05-18,107.64514393766535,2011-05-16
2011-05-19,109.20023692025529,2011-05-17
2011-05-20,64.13131232381768,2011-05-18
2011-05-28,72.84528360557752,2011-05-26
2011-06-19,65.1474093349087,2011-06-17
2011-06-20,68.95599527987648,2011-06-18
2011-09-06,130.25991086606012,2011-09-04
2011-09-07,170.17197654238464,2011-09-05
2011-09-08,138.07192323167436,2011-09-06
2011-09-09,71.73528254810442,2011-09-07
2011-11-23,70.47117330940847,2011-11-21
2011-12-08,73.9918846197555,2011-12-06
