,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
1925-10-03,42.15,41.625,44.675,41.8,37.8,47.175,44.825,44.675,43.875,43.675,37.3,41.625,39.35,48.1,47.5,46.55,46.175,39.575,44.2,41.275,39.325,44.15,43.225,40.3,41.175,44.725,43.275000000000006,40.1,37.8,43.45,43.225,41.1,40.675,49.625,47.725,45.474999999999994,40.4,38.625,37.15,44.900000000000006,46.375,42.675,41.5,49.974999999999994,49.425,48.725,47.45,42.4,42.1,38.375,39.125,45.75,42.925,42.0,53.474999999999994,52.099999999999994,49.275000000000006,45.675,43.675,39.95,39.125,39.175,34.625,40.075,37.599999999999994,54.725,55.3,54.35,48.425,48.2,41.65,42.5,39.349999999999994,42.900000000000006,35.724999999999994,37.675,47.4,53.225,53.55,50.849999999999994,51.6,49.75,43.575,42.35,41.275,45.225,44.425,54.1,50.475,49.225,45.95,46.925,43.175,43.2,40.475,38.4,44.375,46.650000000000006,46.225,44.150000000000006,45.925,42.6,41.025,38.525000000000006,38.35,38.625,36.975,23.325,29.575,36.3,35.75,39.075,35.575,33.625,33.05,32.2,32.575,18.825,25.35,24.775,28.4,26.799999999999997,27.575,27.6,31.15,20.025,23.975,22.325,26.025,24.2
1926-08-17,25.25,23.075000000000003,23.725,14.95,14.25,28.425,26.35,26.6,24.725,24.575,23.725,28.6,29.0,28.75,30.725,28.175,28.325,27.35,43.375,42.975,40.8,42.025,41.525000000000006,40.7,43.3,57.15,57.724999999999994,56.375,55.575,46.375,48.1,46.975,48.05,72.35,66.25,63.925,58.0,56.825,60.85,52.425,53.150000000000006,50.025000000000006,49.0,78.4,70.375,63.425,63.475,60.025,60.825,60.775000000000006,54.2,52.8,49.625,49.225,80.2,66.15,61.95,60.0,64.2,61.25,63.575,63.875,52.9,48.625,49.075,97.1,89.35,75.07499999999999,64.85,65.275,59.05,66.425,63.375,62.974999999999994,62.9,58.525000000000006,50.45,87.425,98.67500000000001,86.65,77.475,69.25,60.525,61.85,63.275,62.974999999999994,64.19999999999999,101.65,93.65,100.2,90.57499999999999,85.125,72.525,70.8,68.375,65.075,64.55,114.175,116.675,106.7,109.69999999999999,97.525,92.275,77.475,75.35,72.3,68.775,90.975,109.22500000000001,112.175,105.92500000000001,111.55,99.375,87.55,81.6,77.875,73.975,92.65,101.82499999999999,98.1,109.775,90.95,86.57499999999999,82.55000000000001,84.57499999999999,90.725,99.75,87.55,88.15,83.57499999999999
1927-10-17,59.625,58.875,62.974999999999994,56.974999999999994,59.400000000000006,61.3,59.324999999999996,59.65,58.425,57.875,57.675,59.675000000000004,58.475,60.675,60.599999999999994,59.400000000000006,58.9,59.175,57.75,56.0,54.75,55.175000000000004,55.05,58.150000000000006,59.25,55.0,55.575,53.474999999999994,51.825,52.925,53.4,57.375,56.775,54.925,56.175,56.3,52.025,51.35,50.625,53.5,56.025,57.85,56.375,51.025,55.35,59.075,60.75,56.05,56.800000000000004,52.575,53.75,54.3,56.75,55.675,53.125,59.325,62.45,61.525,59.925,55.075,53.35,53.175,54.3,55.625,52.775000000000006,42.2,52.1,61.2,62.449999999999996,66.625,58.025000000000006,58.675,53.75,54.075,54.35,53.65,53.3,31.650000000000002,39.05,44.7,53.5,60.599999999999994,57.325,57.275000000000006,56.05,57.725,55.95,36.5,36.525,39.475,41.175,47.275,50.025000000000006,54.224999999999994,53.325,51.875,55.925,47.25,45.325,42.95,43.75,41.775000000000006,44.900000000000006,45.224999999999994,48.175,50.975,50.35,44.175,43.425,46.675,42.225,43.925,41.875,40.825,41.575,42.5,44.775,43.2,43.25,39.55,41.675,38.075,39.3,38.625,44.7,38.6,42.825,36.675,42.3,43.925
1928-04-27,91.5,84.35,80.175,73.85,72.45,94.7,88.675,84.5,75.92500000000001,72.875,70.1,86.125,84.225,78.95,79.45,72.825,71.0,71.925,83.55,80.275,74.325,75.425,73.475,71.85,73.94999999999999,76.575,77.0,73.175,70.625,65.9,67.45,71.65,68.425,72.45,69.825,68.575,60.6,60.15,63.3,61.9,67.175,66.625,64.125,64.725,62.675,61.325,62.875,55.25,60.5,56.125,57.775000000000006,58.900000000000006,60.3,61.275,65.475,60.075,55.1,51.349999999999994,50.949999999999996,51.675,48.925,47.775,54.1,55.349999999999994,56.075,60.425,64.375,58.199999999999996,54.849999999999994,49.475,49.025000000000006,52.349999999999994,51.224999999999994,49.45,50.150000000000006,49.525000000000006,52.775000000000006,53.8,62.925000000000004,58.575,56.75,55.099999999999994,51.5,52.125,54.525,52.05,52.474999999999994,61.725,60.25,64.2,59.85,59.025,54.65,55.099999999999994,56.475,55.9,52.925,74.07499999999999,73.75,72.175,69.65,63.975,60.05,54.125,56.474999999999994,58.125,52.125,52.75,62.7,74.275,67.825,65.45,59.275000000000006,55.925,55.875,56.425,57.15,49.075,59.35,56.849999999999994,59.974999999999994,53.725,53.349999999999994,54.1,62.725,49.525000000000006,56.224999999999994,50.75,63.5,65.125
1929-10-01,81.275,80.85,87.925,81.65,85.475,80.875,78.35,78.95,77.875,78.55,78.625,78.025,76.225,79.025,77.35,76.475,77.225,84.1,77.475,75.425,73.875,74.65,80.05000000000001,84.45,88.15,73.725,73.475,71.275,69.25,71.45,77.425,82.725,84.525,76.65,74.275,71.925,65.6,68.0,68.65,75.25,83.75,84.85,86.1,76.35,74.3,72.8,71.7,67.75,70.925,68.625,74.125,78.7,83.35,85.725,81.1,76.3,70.975,66.2,66.45,65.225,68.80000000000001,73.8,79.4,82.8,82.75,84.0,83.94999999999999,79.25,68.9,68.475,62.974999999999994,69.775,70.125,76.82499999999999,83.19999999999999,87.15,89.17500000000001,83.2,84.22500000000001,78.9,77.30000000000001,77.025,67.825,68.975,72.075,80.45,84.6,87.5,82.4,81.8,76.42500000000001,76.725,75.775,76.94999999999999,75.05,75.57499999999999,86.44999999999999,94.775,89.94999999999999,84.42500000000001,85.925,78.125,77.45,76.975,78.35,82.0,82.775,80.75,84.35,90.0,81.925,84.025,77.35,71.6,75.425,75.25,79.05,77.425,82.475,72.575,76.3,68.3,68.25,72.65,83.4,73.65,74.425,62.400000000000006,81.55000000000001,84.80000000000001
1930-06-09,66.2,58.525,58.925,52.4,50.25,76.5,66.425,64.07499999999999,55.5,53.650000000000006,52.175,70.9,68.45,64.1,64.35,56.0,54.175,53.05,60.775000000000006,60.225,58.5,58.175,57.349999999999994,48.5,46.9,58.349999999999994,58.599999999999994,58.324999999999996,59.300000000000004,56.3,54.625,48.125,44.05,53.45,53.225,53.375,51.65,52.95,56.425,53.974999999999994,55.475,45.849999999999994,40.85,48.925,51.05,52.675,52.325,50.4,52.925,53.325,51.825,50.65,42.025000000000006,38.25,52.025,51.2,54.525000000000006,55.475,58.725,52.725,49.075,45.925,48.425,39.075,27.599999999999998,52.325,54.45,51.25,56.75,61.400000000000006,52.55,54.650000000000006,47.2,44.975,43.349999999999994,34.625,27.375,45.425,51.025,49.275000000000006,50.724999999999994,50.6,52.125,51.6,50.125,46.7,44.175,49.45,46.75,48.224999999999994,46.05,49.125,48.0,50.474999999999994,49.35,46.775000000000006,44.225,59.375,52.05,47.8,49.975,46.6,51.525000000000006,45.05,47.5,47.025,45.75,54.125,52.075,55.325,48.5,50.25,48.125,48.575,45.45,44.85,44.349999999999994,50.575,51.75,46.1,49.25,47.775,49.35,46.8,47.375,45.925,50.5,52.925,50.150000000000006,48.75
1931-05-12,41.4,41.9,41.425,33.575,32.475,43.224999999999994,41.5,40.75,39.725,37.775,37.525000000000006,41.6,40.375,40.724999999999994,41.625,40.525,41.0,39.4,46.675,46.35,43.375,43.675,42.974999999999994,37.975,37.55,45.55,46.525,44.775,42.45,41.775,39.675,36.425,33.7,47.475,46.85,46.825,42.400000000000006,41.8,41.325,40.525000000000006,40.825,35.675,32.175,46.05,45.675,45.625,48.400000000000006,42.725,45.95,40.85,39.675,38.825,33.575,31.55,48.1,47.575,45.725,41.825,42.775000000000006,38.275000000000006,37.2,36.05,36.925,31.450000000000003,27.549999999999997,44.65,48.8,50.8,44.8,46.35,37.475,41.2,37.075,35.6,34.375,31.275,27.049999999999997,40.475,42.474999999999994,39.974999999999994,42.475,44.525,39.900000000000006,39.025,38.725,37.599999999999994,35.55,39.900000000000006,36.025,36.375,35.35,38.2,36.25,38.849999999999994,36.95,35.075,35.0,38.25,31.950000000000003,28.85,32.425,33.2,35.5,32.475,34.175,35.175,32.975,34.175,33.5,33.025,29.85,31.849999999999998,31.775,31.75,30.1,29.85,30.65,33.625,31.575000000000003,29.95,32.325,29.4,30.175,27.799999999999997,31.625,29.225,33.175,29.45,30.2,30.15
1932-05-11,21.1,21.4,22.175,12.575,12.4,23.35,24.0,24.925,23.95,23.475,23.875,26.075000000000003,26.45,27.8,29.425,28.025,28.8,27.975,37.0,37.15,35.075,35.525,35.099999999999994,35.85,37.275000000000006,43.5,44.525,42.7,40.2,38.75,43.475,45.400000000000006,44.375,50.825,51.175,51.65,46.599999999999994,45.25,43.8,48.2,49.175,48.625,46.224999999999994,51.75,53.225,54.900000000000006,59.175,51.849999999999994,54.4,46.875,50.8,50.525,49.475,49.150000000000006,55.85,58.175,58.6,54.7,55.15,47.75,51.325,51.575,51.3,49.775,56.675,50.7,57.575,63.4,58.35,61.925,50.075,55.775,51.775000000000006,52.125,53.400000000000006,56.6,58.4,45.3,47.0,45.45,50.974999999999994,57.725,52.8,52.35,53.25,54.125,54.599999999999994,42.4,37.4,37.75,37.975,43.2,45.65,50.95,50.3,50.075,53.5,36.45,28.05,24.65,30.400000000000002,33.525,37.95,40.25,45.1,49.474999999999994,50.1,30.425,29.825,29.275,26.299999999999997,29.5,31.225,32.8,37.575,40.45,45.425,29.25,27.674999999999997,27.75,30.675,28.85,30.650000000000002,35.849999999999994,44.775,25.6,31.849999999999998,29.700000000000003,40.85,44.975
1933-08-22,42.125,40.775000000000006,42.075,37.3,37.5,45.725,41.400000000000006,40.875,40.525,40.45,39.325,42.900000000000006,42.675,41.55,43.8,42.375,42.925,41.8,44.875,44.5,42.125,43.25,42.55,49.474999999999994,51.9,45.85,47.25,46.525000000000006,45.925,44.375,45.725,53.025,53.775000000000006,50.3,49.2,49.6,45.975,45.275,48.375,47.7,48.575,54.65,53.349999999999994,48.025,48.825,48.775,51.6,49.25,49.075,48.0,48.175,47.075,52.825,52.425,46.975,47.175,52.45,54.625,56.8,51.099999999999994,49.225,47.575,46.45,50.85,59.199999999999996,42.8,47.7,51.45,56.625,62.825,53.275000000000006,54.925,49.125,46.9,45.95,49.95,59.375,31.650000000000002,40.225,41.575,45.85,50.175,48.675,49.675,48.825,46.925,46.925,37.525000000000006,35.4,40.099999999999994,40.025,43.25,42.725,46.325,47.025,45.525,45.575,44.875,44.675,40.75,43.3,41.225,42.9,40.349999999999994,43.224999999999994,44.575,44.724999999999994,40.15,44.525,44.0,41.25,44.675,41.875,39.425,40.3,41.974999999999994,43.2,41.474999999999994,42.599999999999994,40.7,46.025,39.325,39.025000000000006,40.375,44.775,39.55,44.025000000000006,40.125,43.625,44.474999999999994
1934-08-15,48.5,45.45,47.2,36.65,36.325,52.675,48.775000000000006,49.1,46.7,46.75,45.425,50.974999999999994,51.45,50.825,54.25,50.575,51.224999999999994,49.849999999999994,60.325,60.1,57.150000000000006,59.0,58.325,57.35,58.8,64.9,66.55000000000001,65.3,64.30000000000001,62.825,57.15,56.125,54.925,75.775,73.15,73.07499999999999,67.325,65.9,70.0,62.525,61.675,58.25,54.3,75.875,75.05,73.65,77.2,73.32499999999999,72.8,70.875,64.175,60.1,56.2,52.725,75.85,72.85,78.85,81.375,84.67500000000001,76.30000000000001,70.225,65.45,58.675,53.2,58.825,77.32499999999999,79.975,80.825,84.875,93.125,78.75,79.925,69.2,63.0,58.1,55.1,56.55,64.35,73.55,70.45,73.45,75.625,72.2,72.725,69.65,63.925,59.925,69.3,62.075,67.675,66.1,69.80000000000001,64.275,67.875,66.975,62.074999999999996,58.2,71.975,65.57499999999999,58.4,66.15,65.3,68.575,59.5,61.525000000000006,60.55,56.8,65.425,69.275,65.6,60.65,67.75,65.5,62.65,57.650000000000006,57.325,55.175,66.25,65.975,63.400000000000006,72.025,62.224999999999994,62.325,55.725,58.225,61.724999999999994,70.9,64.675,57.825,55.0
1935-09-02,31.674999999999997,30.325000000000003,32.075,20.875,19.8,34.725,33.8,34.35,32.075,31.325000000000003,31.025,36.175,37.224999999999994,37.85,38.7,36.025000000000006,36.525000000000006,35.55,42.825,42.7,42.95,43.675,42.95,38.3,38.6,52.775000000000006,50.275,49.349999999999994,48.724999999999994,45.6,45.150000000000006,40.625,39.15,55.95,56.4,55.449999999999996,51.925,51.25,52.849999999999994,50.025000000000006,52.45,45.375,40.25,56.8,59.8,62.724999999999994,62.05,58.075,57.7,52.325,51.425,50.0,43.25,40.349999999999994,62.425,64.725,65.875,62.449999999999996,62.475,55.650000000000006,54.675,53.475,48.425,42.55,43.349999999999994,57.650000000000006,61.900000000000006,66.95,64.025,66.45,57.525,60.4,55.05,53.8,51.325,45.75,42.55,54.725,57.05,56.375,59.599999999999994,63.599999999999994,59.55,57.849999999999994,57.05,57.675,53.425,56.849999999999994,53.75,55.1,53.3,55.475,55.875,58.175,56.025000000000006,53.525000000000006,54.55,62.1,58.15,55.775,55.25,52.025000000000006,53.175,52.375,52.95,53.599999999999994,50.225,41.425,49.15,57.974999999999994,53.45,52.375,49.8,48.85,49.625,48.3,47.9,38.725,46.525000000000006,44.525000000000006,47.05,44.45,45.474999999999994,46.175,49.95,37.75,43.225,41.825,49.275,48.349999999999994
